Nombre,Posición,Part,Min,Pas I,Pas C,Pases prog,Pas Cl,Asis,xA,OCG,Reg,Pres Int,Pres C,Distancia,Esprints/90,Ent I,Ent C,Ent Cl,FC,FR,Ama,Roj.,Rob,Desp,Pos Gan/90,Pos Perd/90,Disparos,Disparos fuera área/90,TaP,Gol,Goles fuera del área,xG,Cab Int,Cab,DsR,Rec.1,Cen.In,Cen.Com,Cen I-Ab,Cen C-Ab
player_2727,"MP (C), DL (C)",0 (29),990,279,236,11,17,0,"0,43",1,8,76,23,"124,3 km","5,36",20,20,1,16,25,4,0,4,3,"1,45","12,91",50,"1,09",23,5,0,"4,74",126,21,0,0,55,6,11,2
player_2728,ME (C),31,2.199,1.086,931,82,41,4,"4,26",8,22,248,64,"304,8 km","7,57",44,38,0,27,23,2,1,41,27,"11,3","16,21",5,"0,08",1,0,0,"0,26",101,20,0,12,28,7,28,7
player_2729,MP (I),0 (3),66,20,19,1,1,0,"0,04",1,3,6,1,"8,2 km",-,1,0,0,1,0,0,0,2,0,-,-,2,-,0,0,0,"0,43",4,0,0,0,4,1,4,1
player_2730,ME (DC),0 (4),86,35,31,2,2,0,"0,02",0,2,13,4,"12,6 km","15,7",2,2,0,1,1,0,0,1,0,"5,23","15,7",1,"1,05",0,0,0,"0,01",5,1,0,0,3,0,3,0
player_2731,DF (C),34,3.041,1.728,1.529,98,25,2,"2,54",5,10,289,83,"417,0 km","8,82",82,66,5,46,15,11,0,47,39,"9,62","8,97",13,"0,15",2,1,0,"2,53",127,65,14,13,16,1,16,1
player_2732,POR,5 (2),567,139,75,0,0,0,0,0,0,0,0,"32,1 km",0,0,-,0,1,2,1,0,0,-,"3,65","7,46",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_2733,ME/MP (I),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2734,DL (C),32,2.165,551,470,17,17,1,"2,64",2,21,128,40,"272,9 km","5,2",31,23,0,26,50,1,1,24,17,"1,25","23,53",30,"0,62",11,3,0,"1,99",308,86,0,8,18,1,18,1
player_2735,"MP (DI), DL (C)",0 (8),233,71,64,4,2,0,0,0,7,24,5,"29,5 km","7,34",4,4,0,4,6,0,0,2,1,"0,39","40,94",4,"0,39",2,2,0,"0,21",23,9,0,0,7,1,7,1
player_2736,DF (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2737,"DF/CR (D), MC, ME (C)",2 (1),170,96,84,8,3,0,"0,2",0,1,17,4,"25,5 km",9,4,4,0,2,2,1,0,3,5,"12,71","5,29",1,0,1,0,0,"0,2",5,5,0,1,0,0,0,0
player_2738,"MP (DI), DL (C)",32,2.668,989,847,71,45,4,"4,02",8,86,281,81,"355,5 km","9,68",76,67,0,36,33,2,0,45,20,"3,17","25,6",62,"0,81",16,4,1,"6,99",179,51,0,4,167,23,167,23
player_2739,POR,26,1.962,483,289,0,2,0,0,0,0,0,0,"123,7 km",0,1,0,0,0,4,0,0,0,-,"3,49","7,2",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_2740,ME/MP (I),0 (10),289,100,91,12,5,0,"0,29",1,8,36,9,"39,4 km","12,46",9,7,1,7,5,2,0,2,3,"2,8","14,95",8,"0,31",3,1,0,"0,61",22,0,0,0,10,0,10,0
player_2741,MP (DI),13 (14),1.243,434,374,40,29,4,"2,03",3,34,139,41,"175,3 km","12,96",37,31,0,14,14,0,0,14,15,"1,95","20,35",13,"0,14",6,2,0,"1,94",95,33,0,3,67,9,67,9
player_2742,DF/CR (I),29,2.426,1.275,1.082,147,32,1,"2,35",1,30,210,53,"332,9 km","13,43",68,57,3,38,26,6,0,64,30,"11,87","15,32",6,"0,15",0,0,0,"0,46",181,112,22,11,101,17,101,17
player_2743,POR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2744,MP (IC),25,1.709,570,480,29,15,2,"1,38",1,25,172,33,"237,4 km","9,22",25,18,0,19,26,1,0,26,12,"7,06","17,54",30,"0,47",10,4,1,"4,65",164,59,0,7,97,7,14,2
player_2745,DF/CR (I),0 (2),106,55,43,8,1,0,0,0,1,9,1,"14,6 km","10,19",2,2,0,1,1,0,1,2,2,"11,89","11,89",1,0,0,0,0,"0,06",7,4,2,1,5,1,5,1
player_2746,ME/MP (D),31,2.258,922,774,62,46,3,"2,87",7,85,267,73,"319,4 km","12,24",58,46,1,26,30,0,0,31,31,"4,78","14,91",54,"0,56",21,10,0,"6,11",148,42,0,6,130,19,130,19
player_2747,DF/CR (D),19,1.476,744,634,78,16,1,"0,17",1,18,104,26,"210,2 km","14,63",33,27,2,13,26,4,0,32,28,"12,5","15,91",14,"0,24",3,0,0,"1,13",108,50,6,18,67,11,67,11
player_2748,"MP (C), DL (C)",4 (18),849,228,189,12,11,3,"1,44",1,10,69,11,"118,8 km","7,1",11,9,0,8,31,0,0,12,5,"2,12","21,2",34,"1,17",19,6,0,"4,02",115,55,0,1,8,0,8,0
player_2749,DF (C),31,2.790,1.718,1.460,129,21,3,"1,54",8,3,91,38,"351,6 km","4,81",42,35,9,19,3,2,0,40,47,"15,94","3,94",13,"0,13",2,0,0,"1,39",227,134,18,16,59,3,9,1
player_2750,DF (IC),23 (1),1.836,1.085,944,75,5,1,"0,67",5,2,64,17,"224,7 km","4,71",22,18,3,19,3,5,0,27,30,"15,25","3,24",9,"0,15",1,0,1,1,151,112,16,11,8,2,8,2
player_2751,DF (C),19,1.696,973,810,62,5,0,"0,27",0,1,59,26,"203,7 km","3,98",30,26,5,18,5,0,0,22,31,"7,64","5,41",4,0,1,0,0,"0,72",169,123,25,8,3,0,3,0
player_2752,DF (DC),1 (17),402,234,205,18,0,0,0,0,0,24,7,"54,4 km","7,16",12,9,0,3,1,2,0,3,5,"9,85","6,94",0,0,-,0,0,0,38,32,7,2,3,0,3,0
player_2753,"ME (DC), MP (D)",29 (4),2.695,1.053,905,92,65,2,"4,2",3,83,299,80,"362,1 km","10,55",69,50,0,19,53,2,0,36,40,"4,51","20,47",38,"0,37",17,5,0,"3,41",207,102,0,7,153,20,153,20
player_2754,DF (C),38,3.407,2.168,1.946,163,13,0,"1,55",2,4,120,35,"411,9 km","5,02",52,46,9,42,15,12,1,67,39,"21,03","2,8",19,"0,21",5,1,0,"1,38",254,173,29,18,4,0,4,0
player_2755,ME/MP (I),32,2.438,808,696,53,38,1,"3,32",7,79,281,76,"323,6 km","9,41",69,62,1,39,38,1,1,42,38,"4,98","18,16",31,"0,33",10,6,0,"2,84",199,44,0,8,164,20,101,12
player_2756,DF/CR (D),6 (10),783,422,367,49,10,0,"1,27",1,8,56,24,"106,0 km","13,33",25,22,1,11,7,3,0,9,14,"8,28","21,26",5,0,1,0,0,"0,84",61,40,3,2,32,10,32,10
player_2757,DF (I),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2758,DF (I),34,2.985,1.520,1.277,165,28,4,"2,39",5,37,233,83,"422,2 km","13,75",110,94,5,32,32,6,1,80,60,"12,36","15,14",7,"0,09",0,0,0,"0,9",206,132,14,29,90,15,90,15
player_2759,"DF (D), MC, ME (DC)",25 (4),2.275,1.173,981,129,25,4,"1,85",2,16,192,63,"303,0 km","12,42",74,55,4,31,21,4,0,50,31,"9,53","14,68",15,"0,24",3,0,1,"2,04",163,81,22,10,90,8,90,8
player_2760,DL (C),1 (6),348,93,69,1,1,0,"0,13",0,3,16,5,"31,2 km","3,88",7,4,0,4,7,0,0,3,1,"0,78","12,41",11,"0,78",4,1,0,"1,53",35,12,0,1,1,1,1,1
player_2761,DF (DC),30,2.700,1.409,1.179,141,37,1,"0,29",1,5,194,68,"359,4 km","10,9",80,61,8,31,22,8,0,54,53,"8,83","15,83",26,"0,23",3,1,0,"3,28",176,106,31,22,102,33,102,33
player_2762,DF/CR (I),29,2.243,1.150,953,139,18,3,"6,77",13,15,165,47,"298,4 km","13,12",71,57,2,30,18,2,0,56,37,"11,07","10,83",10,"0,16",3,0,0,"0,58",151,85,11,22,210,24,82,18
player_2763,DF (C),29,2.472,1.440,1.246,96,7,2,"1,39",2,3,76,27,"297,7 km","4,77",30,22,3,18,7,2,1,45,41,17,"3,31",8,"0,11",1,0,0,"0,63",240,157,18,17,2,1,2,1
player_2764,DF/CR (D),28,2.480,1.315,1.107,164,32,0,"2,89",6,43,185,61,"334,6 km","10,81",70,55,5,20,20,3,1,65,48,"11,58","18,29",25,"0,29",7,2,1,"2,38",197,118,19,16,99,13,99,13
player_2765,"MC, ME (C)",31,2.300,1.132,981,90,44,2,"2,72",6,18,272,82,"305,0 km","8,53",65,52,4,23,14,6,0,31,27,"10,68","12,99",15,"0,08",4,1,0,"2,96",150,54,0,7,25,4,25,4
player_2766,ME (C),34,2.101,1.039,919,85,38,3,"1,44",1,16,256,65,"283,8 km","7,37",57,51,2,26,14,3,0,30,28,"11,18","13,24",4,0,1,0,0,"0,49",137,40,0,10,27,4,27,4
player_2767,"MP (C), DL (C)",0 (4),54,16,14,0,0,0,0,0,0,4,0,"3,5 km",-,0,-,0,0,1,0,0,1,0,-,-,2,-,1,1,0,"0,22",5,1,0,0,0,0,0,0
player_2768,DF/CR (I),2,180,95,83,12,2,0,"0,12",0,4,18,1,"26,3 km",14,1,1,0,3,0,1,0,6,2,"11,5","22,5",0,0,-,0,0,0,11,11,0,1,4,0,4,0
player_2769,POR,34,2.648,634,407,0,0,0,0,0,0,0,0,"145,8 km",0,4,3,0,0,11,0,0,0,-,"2,58","6,53",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_2770,"ME (I), MP (IC), DL (C)",31 (1),2.793,924,790,119,58,0,"1,71",9,79,292,93,"384,9 km","12,92",88,74,1,29,28,5,0,65,22,"2,48","17,14",23,"0,29",9,2,0,"2,59",186,44,0,13,150,24,150,24
player_2771,ME/MP (C),0 (5),127,63,55,5,2,1,"0,14",1,1,13,5,"14,3 km","4,96",4,3,0,2,0,0,0,0,0,"10,63","10,63",2,0,1,0,0,"0,2",9,0,0,0,2,0,2,0
player_2772,POR,4 (1),383,100,58,0,0,0,0,0,0,0,0,"25,7 km",0,1,0,0,0,4,0,0,0,-,"2,35","6,81",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_2773,DF/CR (I),6 (10),734,397,336,54,8,0,0,0,11,51,15,"102,7 km","14,59",20,18,0,11,4,1,0,13,6,"8,34","14,59",1,0,0,0,0,"0,04",50,26,6,1,32,5,32,5
player_2774,POR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2775,"MP (C), DL (C)",35,3.034,754,646,25,26,5,"4,25",2,33,182,36,"380,2 km","6,11",30,24,0,39,91,5,0,25,25,"1,45","20,32",63,"0,65",30,8,1,"6,61",406,60,0,2,24,1,24,1
player_2776,ME/MP (D),14 (3),1.290,454,375,32,17,0,"1,87",5,54,142,39,"177,3 km","9,56",34,31,1,17,21,1,0,17,13,"3,28","19,19",40,"0,49",15,3,1,"5,64",103,34,0,9,68,10,68,10
player_2777,ME (C),5 (12),864,432,378,41,20,1,"0,72",2,5,117,29,"115,6 km","8,12",24,23,2,4,2,1,0,13,19,"11,04","14,06",7,"0,21",1,0,0,"1,51",32,8,0,4,3,0,3,0
player_2778,DL (C),29 (1),1.954,462,395,7,10,3,"1,97",2,30,114,29,"242,9 km","5,02",21,17,0,41,55,2,0,27,11,"0,97","19,21",56,"0,55",35,9,0,"8,16",224,32,0,6,16,0,16,0
player_2779,ME (C),31,2.684,1.295,1.136,125,54,8,"8,77",15,17,340,81,"343,5 km","8,48",69,59,3,39,15,5,0,53,33,"14,65","14,96",21,"0,1",3,0,0,"1,88",150,34,0,7,36,12,29,10
player_2780,"DF (C), MC, ME (C)",36,3.100,1.994,1.733,137,21,2,"2,93",7,1,128,52,"362,8 km","4,15",55,46,7,25,6,9,0,46,59,"22,01","2,87",21,"0,09",6,1,0,"2,63",314,188,30,23,74,6,3,1
player_2781,DF (C),4 (10),785,443,354,26,4,0,"0,52",0,0,30,9,"98,1 km","4,47",9,9,3,4,1,1,0,12,16,"11,46","4,36",2,0,1,0,0,"0,19",76,55,15,4,2,0,2,0
player_2782,"DF (C), MC, ME (C)",31,2.533,1.491,1.328,109,35,1,"4,7",5,7,262,61,"354,5 km","9,2",62,51,0,20,5,1,0,40,31,"14,39","6,08",10,"0,04",1,0,0,"1,48",113,37,11,15,11,5,11,5
player_2783,ME/MP (C),25 (7),2.388,913,769,40,25,3,"1,81",3,31,245,52,"337,6 km","9,76",42,36,0,19,26,2,0,35,28,"9,91","16,13",59,"0,75",22,5,0,"5,91",197,48,0,10,17,2,17,2
player_2784,"MC, ME (C)",13 (10),1.387,800,676,54,11,2,"1,93",4,13,152,40,"202,9 km","11,49",40,33,1,15,10,0,0,29,12,"12,85","5,58",11,"0,26",2,1,0,"1,49",52,20,2,6,5,1,5,1
player_2785,"ME (D), MP (DI)",33 (1),2.251,782,676,70,44,3,"2,79",4,76,282,94,"296,4 km","11,31",79,69,1,34,41,1,0,40,36,"4,12","18,51",23,"0,36",9,5,1,"2,51",175,22,0,7,122,24,122,24
player_2786,POR,12 (1),1.135,255,112,0,0,0,0,0,0,0,0,"64,7 km",0,2,1,0,0,4,0,0,0,-,"2,3","11,74",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_2787,DF/CR (I),29,2.610,1.404,1.177,183,36,3,"2,68",4,26,218,76,"349,2 km","12,9",95,83,1,31,29,4,0,70,42,"10,66","15,97",7,"0,1",3,1,0,"0,47",195,143,27,19,173,26,126,22
player_2788,"MC, ME (C)",3 (16),509,246,210,16,3,3,"0,61",1,1,45,8,"53,1 km","6,01",10,10,0,5,5,2,0,5,2,"7,6","4,77",2,0,0,0,0,"0,34",27,6,0,3,1,0,1,0
player_2789,ME (C),24 (8),2.140,1.096,971,82,36,5,"4,79",12,21,244,66,"289,1 km","9,13",49,33,2,22,9,4,0,41,20,"10,72","13,54",14,"0,25",5,2,0,"1,05",90,27,0,8,24,4,24,4
player_2790,DL (C),0 (23),523,130,117,2,3,1,"0,14",0,5,30,10,"62,8 km","5,51",5,3,0,6,19,0,0,3,3,"0,17","18,41",35,"2,41",21,6,0,"3,02",64,10,0,1,5,0,5,0
player_2791,ME (C),20 (10),1.622,807,693,61,33,5,"4,84",2,15,188,46,"212,3 km","6,88",46,29,1,12,12,0,0,40,15,"15,92","15,98",10,"0,22",3,2,0,"0,86",94,58,0,7,30,3,20,1
player_2792,MP (I),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2793,"MC, ME (C)",15 (2),1.180,673,601,57,14,2,"1,2",1,6,121,28,"169,1 km","10,45",28,22,0,13,6,2,0,17,18,"12,89","6,18",13,"0,23",4,1,0,"2,06",74,50,2,6,5,2,5,2
player_2794,"DF (DC), CR (D)",34,2.858,1.566,1.376,125,13,1,"3,99",2,10,122,44,"352,2 km","5,76",57,44,7,28,10,7,0,44,40,"14,45","6,17",16,"0,28",1,0,1,"1,48",273,167,38,13,28,3,28,3
player_2795,MP (D),33,2.883,1.096,926,80,53,5,"3,35",16,97,305,88,"395,6 km","11,36",79,66,0,32,44,1,0,42,29,"4,78","19,48",68,"0,75",13,4,1,"8,24",191,39,0,10,194,31,179,27
player_2796,"ME/MP (C), DL (C)",0 (1),1,0,-,0,0,0,0,0,0,0,0,"0,0 km",-,0,-,0,0,0,0,0,0,0,-,-,0,-,-,0,0,0,0,-,0,0,0,0,0,0
player_2797,POR,35,2.972,732,428,0,0,0,0,0,0,0,0,"153,0 km",0,5,0,0,1,6,1,0,0,-,"3,82","7,21",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_2798,DL (C),24 (7),2.250,580,495,22,23,1,"3,91",11,16,147,47,"294,6 km","6,24",46,34,1,27,32,0,0,18,13,"2,8","16,52",63,"0,72",28,10,1,"5,6",316,148,0,0,15,3,15,3
player_2799,MP (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2800,"DF (C), MC",8 (5),810,540,479,37,5,0,"0,67",1,0,39,13,"93,5 km","4,44",14,12,4,8,3,1,0,7,20,"13,78","3,33",5,"0,22",0,0,1,"0,44",85,56,6,3,1,0,1,0
player_2801,ME/MP (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2802,DF/CR (I),28,2.379,1.168,974,162,49,2,"2,2",4,19,216,59,"328,5 km","11,77",80,67,5,14,34,0,0,55,47,"13,01","11,65",7,"0,11",2,0,0,"0,74",145,95,25,26,221,28,115,13
player_2803,POR,0 (1),85,25,12,0,0,0,0,0,0,0,0,"8,2 km",0,0,-,0,0,0,0,0,0,-,"1,06","14,82",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_2804,DL (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2805,POR,3,270,59,50,0,0,0,0,0,0,0,0,"15,5 km",0,0,-,0,0,0,0,0,0,-,"1,33","8,33",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_2806,"MP (DI), DL (C)",10,636,191,163,9,7,0,"0,64",1,13,54,17,"76,6 km","6,65",12,11,0,13,18,1,0,8,2,"1,98","17,97",10,"0,42",4,1,0,"1,12",72,28,0,2,18,4,18,4
player_2807,"DF (C), MC",2 (2),203,112,95,3,0,0,"0,38",0,0,15,2,"28,2 km","8,87",2,2,0,0,0,0,0,4,5,"7,98","6,65",2,0,0,0,0,"0,15",20,3,1,2,0,0,0,0
player_2808,ME/MP (DI),30,2.598,949,779,64,40,3,"6,7",8,94,283,71,"354,2 km","9,77",65,56,0,41,35,4,0,33,32,"5,06","20,4",32,"0,38",13,7,1,"3,69",167,25,0,13,171,27,171,27
player_2809,DL (C),34,3.060,738,638,22,23,3,"2,43",7,40,176,42,"377,5 km","5,94",33,25,0,38,90,0,0,33,19,"1,35","22,94",82,"0,74",45,13,1,"9,1",399,97,0,7,15,0,15,0
player_2810,DF (I),30,2.700,1.356,1.140,154,36,1,"1,86",8,39,237,69,"376,2 km","13,83",84,74,4,29,27,3,0,54,51,"10,93","15,3",9,"0,07",3,1,0,"0,71",150,82,11,20,75,13,75,13
player_2811,DF/CR (D),1 (3),179,88,77,8,0,0,"0,15",0,2,12,5,"21,7 km","12,57",6,3,0,2,2,0,0,5,1,"6,03","20,11",0,0,-,0,0,0,10,5,1,2,6,0,6,0
player_2812,DF/CR (I),29,2.496,1.265,1.057,153,39,1,"3,24",8,28,200,67,"338,9 km","11,57",83,67,3,40,36,6,2,50,58,"9,95","15,9",2,"0,04",2,0,0,"0,22",159,100,5,20,227,29,90,8
player_2813,MP (C),3 (18),762,283,253,19,9,2,"1,78",1,11,71,15,"110,5 km","9,69",10,9,0,6,8,0,0,10,2,"13,82","16,42",13,"0,35",4,0,0,"1,32",57,7,0,1,5,0,5,0
player_2814,DF/CR (I),2 (1),187,85,75,8,5,0,"0,29",0,3,14,1,"24,5 km","13,48",2,1,0,4,0,1,0,5,3,"5,78","16,36",1,0,0,0,0,"0,06",12,3,0,1,3,0,3,0
player_2815,"DF (IC), CR (I)",30,2.593,1.496,1.205,98,14,1,"1,59",1,2,88,31,"310,4 km","5,03",35,29,8,17,10,10,1,34,56,"16,94","5,17",9,"0,14",3,2,0,"0,88",212,155,12,22,19,5,19,5
player_2816,DF (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2817,DF (D),2 (3),246,120,92,13,3,0,"0,4",0,4,18,3,"38,0 km","13,9",8,5,1,2,1,0,0,7,3,"14,27","10,98",1,0,0,0,0,"0,01",14,6,0,2,13,1,13,1
player_2818,DF/CR/ME/MP (D),34,3.021,1.581,1.336,205,41,3,"3,14",4,50,240,63,"413,1 km","15,07",75,63,3,33,43,3,0,58,60,"10,93","12,93",35,"0,36",9,2,1,"5,01",243,152,31,21,132,21,132,21
player_2819,POR,11,901,231,143,0,0,0,0,0,0,0,0,"54,5 km",0,0,-,0,0,5,0,0,0,-,"2,9","7,79",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_2820,DL (C),0 (6),86,21,17,0,1,1,"0,04",0,0,6,0,"9,9 km","3,14",0,-,0,0,1,0,0,0,1,0,"19,88",5,"1,05",4,1,0,"0,41",10,4,0,0,1,0,1,0
player_2821,DF (IC),28,2.416,1.522,1.304,103,8,2,"1,98",6,5,74,25,"290,9 km","4,06",27,26,5,30,6,12,1,30,42,"16,88","3,39",15,"0,15",2,0,1,"1,65",232,151,18,11,9,1,9,1
player_2822,POR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2823,MP (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2824,"ME (D), MP (DC)",25 (1),1.759,709,600,51,37,3,"3,94",4,54,189,46,"246,2 km","12,13",40,33,0,20,23,1,0,32,22,"3,74","17,4",38,"0,41",18,5,0,"4,38",113,18,0,6,80,18,80,18
player_2825,DF (D),28,2.350,1.161,932,124,21,2,"1,9",3,34,172,48,"313,9 km","10,76",62,48,4,38,32,9,1,53,47,"9,42","12,64",12,"0,23",1,0,1,"1,18",127,53,17,16,103,17,81,15
player_2826,"DF (IC), CR (I)",5 (2),534,302,257,27,6,0,"0,27",1,0,30,5,"67,6 km","8,6",6,5,0,1,4,0,0,9,14,"6,74","12,64",0,0,-,0,0,0,33,19,2,5,14,3,14,3
player_2827,"MP (I), DL (C)",2 (25),1.104,338,289,21,15,0,"1,84",2,19,101,31,"144,2 km","9,7",21,18,1,16,19,0,0,14,8,"1,55","18,42",41,"1,3",18,4,1,"5,21",105,25,0,2,34,9,34,9
player_2828,ME/MP (I),16 (8),1.589,537,464,48,27,2,"1,52",4,37,180,54,"226,6 km","11,61",48,45,0,25,30,1,0,17,17,"4,19","12,8",9,"0,23",5,2,0,"0,63",108,25,0,7,79,7,79,7
player_2829,POR,2 (6),413,89,62,0,0,0,0,0,0,0,0,"13,5 km",0,0,-,0,0,1,0,0,0,-,"1,96","3,49",0,-,-,0,-,0,-,-,-,-,-,-,-,-
player_2830,DF (C),30,2.443,1.407,1.206,101,8,0,"0,19",1,1,67,22,"288,8 km","4,86",27,22,4,15,6,3,0,39,40,"13,08","4,64",8,"0,18",1,1,1,"0,62",191,112,29,19,1,0,1,0
player_2831,DL (C),3 (9),589,144,120,6,6,0,"0,44",1,8,36,11,"72,4 km","5,81",10,7,0,6,18,0,0,5,9,"0,92","18,95",17,"0,76",13,3,1,"1,31",64,12,0,0,9,0,9,0
player_2832,DF (C),31,2.708,1.660,1.485,132,16,0,"0,18",1,0,72,26,"335,6 km","3,79",27,21,9,14,9,2,0,42,55,"13,29","3,82",11,"0,17",2,0,0,"1,22",281,185,29,16,3,1,3,1
player_2833,DF (C),29 (3),2.627,1.487,1.242,114,9,0,"0,77",1,3,101,47,"324,9 km","4,08",47,42,9,27,2,3,0,32,45,"11,92","4,21",5,"0,07",0,0,0,"1,16",245,149,6,14,6,0,6,0
player_2834,"DF (C), MC",28 (5),2.235,1.245,1.110,98,17,7,"4,06",6,12,212,51,"282,2 km","7,93",53,40,1,30,6,7,0,35,28,"11,32","6,89",19,"0,28",3,1,0,"2,81",136,72,1,18,7,0,7,0
player_2835,ME (C),27,2.296,1.115,1.002,76,32,5,"2,65",5,18,285,73,"315,3 km","10,35",60,53,0,25,12,4,1,35,23,"15,21","11,68",26,"0,27",10,2,0,"2,82",78,18,0,12,88,13,17,7
player_2836,"MC, ME/MP (C)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2837,"ME (I), MP (IC)",34,3.049,1.094,928,79,64,3,"6,36",17,71,397,103,"416,8 km","12,69",82,70,0,39,34,3,0,57,32,"4,28","16,29",70,"0,74",23,6,1,"7,22",229,77,0,8,136,21,127,21
player_2838,DL (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2839,DF (C),30,2.569,1.500,1.289,106,10,1,"0,81",2,3,110,40,"314,6 km","4,2",45,38,13,22,9,7,0,40,53,"13,98","3,96",11,"0,07",0,0,0,"1,08",264,218,27,18,6,2,6,2
player_2840,ME/MP (C),28,2.346,1.116,973,88,38,7,"6,58",15,25,251,77,"294,6 km","6,79",52,48,2,36,31,6,0,30,24,"10,51","13,93",27,"0,23",14,6,0,"3,54",90,18,0,9,20,2,20,2
player_2841,DF/CR (I),29,2.253,1.129,949,137,34,3,"2,2",6,21,183,54,"309,9 km","11,23",68,53,4,24,20,2,0,55,57,"11,7","13,74",5,0,0,0,0,"1,17",133,89,4,23,86,11,79,9
player_2842,DL (C),28,2.156,564,468,24,22,2,"2,11",4,21,162,43,"262,0 km","4,63",31,24,0,26,49,2,0,20,17,"1,54","20,58",65,"0,63",38,12,2,"7,8",280,64,0,4,16,3,16,3
player_2843,"ME (C), MP (I)",24 (2),2.071,741,626,42,27,0,"2,35",4,66,287,76,"282,7 km","11,69",60,50,0,36,30,0,0,25,27,"4,26","18,17",50,"0,56",19,5,0,"7,51",153,31,0,10,140,18,92,14
player_2844,ME/MP (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2845,ME/MP (C),4 (19),551,277,238,18,6,0,"0,45",1,9,61,17,"75,7 km","7,51",11,10,1,4,4,0,0,14,1,"13,72","9,31",4,"0,16",1,1,0,"0,36",27,6,0,1,6,1,6,1
player_2846,MP (DC),0 (9),169,52,50,3,2,0,"0,49",2,3,13,2,"23,6 km","7,46",2,2,0,0,1,0,0,3,1,"4,79","15,44",2,0,2,0,0,"0,17",12,2,0,0,3,1,3,1
player_2847,ME (C),0 (1),5,3,3,0,0,0,0,0,0,0,0,"2,0 km",-,0,-,0,0,0,0,0,0,0,-,-,0,-,-,0,0,0,0,-,0,0,0,0,0,0
player_2848,DF (D),31,2.790,1.448,1.242,178,22,4,"2,05",5,28,217,61,"381,8 km","15,68",72,60,5,32,21,11,0,69,45,"11,55","13,16",36,"0,45",6,1,1,"4,77",246,136,28,24,178,17,115,10
player_2849,DF/CR (D),0 (20),311,161,138,17,2,0,"0,31",0,6,25,6,"42,6 km","11,58",6,4,0,3,6,1,0,5,3,"7,52","13,6",0,0,-,0,0,0,19,9,1,1,8,2,8,2
player_2850,ME/MP (D),3,270,60,46,0,0,1,"0,25",0,0,0,0,"0,0 km",0,6,4,0,4,0,0,0,0,0,0,0,4,0,1,0,0,"0,29",0,-,0,0,0,0,0,0
player_2851,"ME (I), MP (IC)",0 (1),10,3,3,0,0,0,0,0,0,1,0,"1,9 km",-,0,-,0,0,0,0,0,0,0,-,-,0,-,-,0,0,0,1,0,0,0,0,0,0,0
